"","price","trim","isOneOwner","mileage","year","color","displacement","fuel","region","soundSystem","wheelType"
"15410",2000,"420","f",163798,1995,"Blue",4.2,"Gasoline","Mid","Premium","Alloy"
"15411",3500,"420","f",143364,1995,"Black",4.2,"Gasoline","ENC","unsp","Alloy"
"15412",5600,"420","f",83406,1997,"other",4.2,"Gasoline","SoA","unsp","unsp"
"15413",4981,"420","f",167328,1999,"Silver",4.2,"Gasoline","SoA","unsp","Alloy"
"15414",4900,"500","f",155502,1999,"other",5,"Gasoline","SoA","unsp","Alloy"
"15415",8999,"350","f",127512,2006,"Black",3.7,"Gasoline","Pac","Premium","unsp"
"15416",5995,"430","f",227000,2002,"Silver",4.3,"Gasoline","Mid","Bose","Alloy"
"15417",8890,"430","f",76895,2003,"Silver",4.3,"Gasoline","Mid","unsp","unsp"
"15418",8981,"430","f",117677,2000,"Silver",4.3,"Gasoline","ESC","Bose","Alloy"
"15419",14448,"430","f",54925,2003,"unsp",4.3,"Gasoline","WSC","Bose","Alloy"
"15420",13988,"430","t",99111,2004,"White",4.3,"Gasoline","SoA","Bose","Alloy"
"15421",16974,"430","f",98471,2006,"Black",4.3,"Gasoline","SoA","unsp","unsp"
"15422",13885,"430","f",87500,2003,"Blue",4.3,"Gasoline","Pac","unsp","unsp"
"15423",12995,"430","f",115145,2004,"Gray",4.3,"Gasoline","SoA","Premium","Alloy"
"15424",9981,"430","f",104204,2004,"Gray",4.3,"Gasoline","SoA","unsp","Alloy"
"15425",13998,"430","f",153700,2006,"Gray",4.3,"Gasoline","SoA","unsp","Alloy"
"15426",12700,"430","f",34414,2001,"Silver",4.3,"Gasoline","SoA","unsp","unsp"
"15427",14991,"430","f",74437,2003,"other",4.3,"Gasoline","SoA","Bose","unsp"
"15428",10900,"430","f",88178,2003,"Silver",4.3,"Gasoline","SoA","unsp","Alloy"
"15429",13995,"430","f",60837,2003,"Blue",4.3,"Gasoline","Pac","Premium","other"
"15430",7488,"430","f",139260,2001,"Silver",4.3,"Gasoline","SoA","unsp","unsp"
"15431",18999,"430","f",74100,2004,"other",4.3,"Gasoline","ESC","unsp","unsp"
"15432",18993,"430","f",98939,2006,"Gray",4.3,"Gasoline","Mid","Bose","Alloy"
"15433",18900,"430","f",81427,2006,"Black",4.3,"Gasoline","ESC","Premium","unsp"
"15434",9995,"430","f",106000,2003,"Blue",4.3,"Gasoline","ENC","Premium","Alloy"
"15435",14995,"430","f",64985,2004,"Silver",4.3,"Gasoline","Mtn","unsp","Alloy"
"15436",15988,"430","f",55725,2005,"other",4.3,"Gasoline","Mtn","Premium","Alloy"
"15437",7000,"430","f",136351,2001,"Black",4.3,"Gasoline","Pac","Premium","unsp"
"15438",8985,"430","f",123261,2002,"Gray",4.3,"Gasoline","SoA","Bose","Alloy"
"15439",8995,"430","f",103522,2004,"other",4.3,"Gasoline","Pac","Premium","Alloy"
"15440",9500,"55 AMG","f",157503,2001,"Silver",5.4,"Gasoline","WSC","unsp","Alloy"
"15441",10995,"55 AMG","f",104092,2002,"White",5.4,"Gasoline","Mid","Premium","Alloy"
"15442",12950,"55 AMG","f",85271,2001,"unsp",5.4,"Gasoline","SoA","Bose","Alloy"
"15443",8999,"55 AMG","f",137000,2002,"Black",5.4,"Gasoline","Pac","Bose","Alloy"
"15444",5995,"55 AMG","f",208310,2001,"Silver",5.4,"Gasoline","Pac","Bose","unsp"
"15445",17995,"55 AMG","f",48230,2003,"Blue",5.4,"Gasoline","WSC","Bose","unsp"
"15446",22500,"55 AMG","f",48000,2005,"Blue",5.4,"Gasoline","SoA","Premium","unsp"
"15447",13472,"55 AMG","f",115171,2003,"Black",5.4,"Gasoline","ESC","Bose","Alloy"
"15448",37999,"500","f",69866,2002,"Gray",5,"Gasoline","Pac","Harman Kardon","unsp"
"15449",4000,"500","f",138101,2000,"Black",5,"Gasoline","ENC","unsp","Alloy"
"15450",10988,"500","f",87000,2002,"Black",5,"Gasoline","Mtn","Premium","Alloy"
"15451",6995,"500","f",126417,2000,"White",5,"Gasoline","ENC","unsp","unsp"
"15452",9995,"500","f",102973,2000,"Black",5,"Gasoline","SoA","Premium","unsp"
"15453",8995,"500","f",115536,2003,"Blue",5,"Gasoline","SoA","Bose","unsp"
"15454",11500,"500","f",95737,2000,"Silver",5,"Gasoline","SoA","unsp","Alloy"
"15455",7995,"500","f",169000,2001,"Black",5,"Gasoline","New","unsp","Alloy"
"15456",13999,"500","f",130819,2001,"Gray",5,"Gasoline","WNC","Bose","Alloy"
"15457",13000,"500","t",117225,2005,"White",5,"Gasoline","Mtn","Premium","unsp"
"15458",7990,"500","f",151939,2002,"Silver",5,"Gasoline","SoA","Premium","Alloy"
"15459",18995,"500","f",94687,2006,"Gray",5,"Gasoline","Pac","Premium","Alloy"
"15460",6999,"500","f",146000,2000,"Black",5,"Gasoline","Pac","Bose","Alloy"
"15461",12000,"500","f",145442,2004,"unsp",5,"Gasoline","SoA","Bose","unsp"
"15462",6990,"500","f",116818,2001,"Black",5,"Gasoline","Mid","Premium","unsp"
"15463",10989,"500","t",81947,2004,"other",5,"Gasoline","Pac","Premium","Alloy"
"15464",7496,"500","f",57809,2000,"Gray",5,"Gasoline","Mid","Premium","Alloy"
"15465",8495,"500","f",116440,2000,"Black",5,"Gasoline","Pac","Bose","Premium"
"15466",6980,"500","f",113201,2001,"Silver",5,"Gasoline","WSC","Bose","unsp"
"15467",13999,"500","f",83661,2004,"Black",5,"Gasoline","Mtn","unsp","other"
"15468",13999,"500","f",99160,2006,"Black",5,"Gasoline","Mtn","unsp","Alloy"
"15469",14990,"600","f",79174,2003,"other",5.5,"Gasoline","SoA","Bose","unsp"
"15470",9995,"600","f",92577,2001,"Black",5.8,"Gasoline","Mtn","unsp","Alloy"
"15471",11995,"430","f",130969,2005,"Silver",4.3,"Gasoline","Mid","unsp","Alloy"
"15472",17991,"430","f",71922,2006,"Silver",4.3,"Gasoline","ENC","unsp","Alloy"
"15473",7995,"430","f",127937,2003,"Silver",4.3,"Gasoline","SoA","unsp","unsp"
"15474",8727,"430","f",103389,2003,"Black",4.3,"Gasoline","Mtn","unsp","unsp"
"15475",12955,"430","f",91262,2004,"Silver",4.3,"Gasoline","SoA","unsp","unsp"
"15476",13995,"430","f",104499,2006,"Black",4.3,"Gasoline","New","Bose","Alloy"
"15477",15994,"500","f",70572,2006,"Silver",5,"Gasoline","ENC","Premium","Alloy"
"15478",8995,"500","f",125738,2003,"Silver",5,"Gasoline","WSC","unsp","unsp"
"15479",10900,"500","f",73414,2003,"Silver",5,"Gasoline","WNC","unsp","unsp"
"15480",15995,"500","f",81011,2004,"Silver",5,"Gasoline","WSC","unsp","Alloy"
"15481",13995,"500","f",118726,2004,"Black",5,"Gasoline","ENC","unsp","unsp"
"15482",16995,"500","f",81578,2005,"unsp",5,"Gasoline","Mid","unsp","unsp"
"15483",18821,"500","f",83475,2006,"Gray",5,"Gasoline","SoA","unsp","unsp"
"15484",15988,"500","f",143315,2006,"other",5,"Gasoline","Pac","Premium","Alloy"
"15485",26900,"550","f",75312,2007,"Silver",5.5,"Gasoline","SoA","unsp","Alloy"
"15486",32995,"550","t",50206,2007,"Silver",5.5,"Gasoline","Pac","unsp","unsp"
"15487",38995,"550","f",43336,2009,"other",5.5,"Gasoline","Pac","Harman Kardon","Alloy"
"15488",23890,"550","f",60023,2007,"Black",5.5,"Gasoline","Mid","unsp","unsp"
"15489",19995,"550","f",96771,2007,"Silver",5.5,"Gasoline","Pac","Harman Kardon","Alloy"
"15490",38887,"550","f",26272,2008,"Silver",5.5,"Gasoline","WSC","unsp","unsp"
"15491",19495,"550","t",160517,2008,"Black",5.5,"Gasoline","SoA","Harman Kardon","unsp"
"15492",32485,"550","f",69203,2008,"Black",5.5,"Gasoline","SoA","Premium","Alloy"
"15493",30991,"550","f",63959,2007,"Black",5.5,"Gasoline","SoA","Harman Kardon","Alloy"
"15494",25327,"550","f",101148,2007,"Black",5.5,"Gasoline","SoA","unsp","unsp"
"15495",33650,"550","f",64856,2007,"White",5.5,"Gasoline","WSC","Premium","unsp"
"15496",24995,"550","f",69698,2007,"Silver",5.5,"Gasoline","Pac","unsp","unsp"
"15497",25495,"550","f",104519,2007,"Black",5.5,"Gasoline","SoA","unsp","unsp"
"15498",37714,"550","f",15320,2008,"White",5.5,"Gasoline","SoA","Premium","Alloy"
"15499",24995,"550","f",87684,2007,"Silver",5.5,"Gasoline","Pac","unsp","unsp"
"15500",31852,"550","f",37282,2007,"Silver",5.5,"Gasoline","SoA","unsp","unsp"
"15501",30552,"550","f",67123,2007,"Black",5.5,"Gasoline","SoA","Premium","unsp"
"15502",36990,"550","f",44054,2009,"White",5.5,"Gasoline","ESC","Harman Kardon","unsp"
"15503",27680,"550","t",96942,2007,"Silver",5.5,"Gasoline","Pac","unsp","unsp"
"15504",26584,"550","t",53058,2007,"Silver",5.5,"Gasoline","SoA","Harman Kardon","Alloy"
"15505",29194,"550","f",52540,2008,"Gray",5.5,"Gasoline","Pac","Harman Kardon","Premium"
"15506",28995,"550","f",100458,2008,"unsp",5.5,"Gasoline","SoA","unsp","unsp"
"15507",43999,"550","f",54598,2009,"White",5.5,"Gasoline","ENC","unsp","unsp"
"15508",20999,"550","f",119566,2007,"unsp",5.5,"Gasoline","SoA","Harman Kardon","unsp"
"15509",23917,"550","f",77682,2007,"Black",5.5,"Gasoline","New","unsp","unsp"
"15510",36992,"550","t",37060,2007,"Gray",5.5,"Gasoline","WSC","Harman Kardon","Alloy"
"15511",28900,"550","f",42833,2007,"Gray",5.5,"Gasoline","SoA","unsp","unsp"
"15512",30900,"550","f",88071,2008,"Black",5.5,"Gasoline","WNC","Premium","Alloy"
"15513",30991,"550","f",114993,2008,"Black",5.5,"Gasoline","Mid","Premium","Alloy"
"15514",31991,"550","f",23194,2007,"Black",5.5,"Gasoline","SoA","Premium","Alloy"
"15515",25874,"550","t",85395,2007,"White",5.5,"Gasoline","WSC","unsp","Alloy"
"15516",29988,"550","f",60844,2007,"Blue",5.5,"Gasoline","Pac","Harman Kardon","Alloy"
"15517",43000,"550","f",33077,2009,"Black",5.5,"Gasoline","Mtn","Harman Kardon","Alloy"
"15518",19995,"550","f",94392,2007,"Black",5.5,"Gasoline","WSC","Harman Kardon","unsp"
"15519",21989,"550","f",100821,2007,"White",5.5,"Gasoline","Pac","unsp","Alloy"
"15520",31983,"550","f",24667,2007,"Black",5.5,"Gasoline","SoA","Harman Kardon","unsp"
"15521",34750,"550","f",58050,2008,"Blue",5.5,"Gasoline","ESC","Harman Kardon","unsp"
"15522",35995,"550","f",48515,2009,"White",5.5,"Gasoline","Pac","Premium","unsp"
"15523",30950,"550","f",52564,2008,"Silver",5.5,"Gasoline","Mtn","unsp","Alloy"
"15524",32890,"550","t",44589,2008,"Gray",5.5,"Gasoline","SoA","Premium","unsp"
"15525",37895,"550","f",28574,2008,"Black",5.5,"Gasoline","SoA","unsp","unsp"
"15526",35000,"600","f",39801,2007,"unsp",5.5,"Gasoline","SoA","unsp","unsp"
"15527",38995,"600","f",51658,2007,"White",5.5,"Gasoline","SoA","unsp","unsp"
"15528",42991,"63 AMG","f",48153,2008,"Black",6.3,"Gasoline","SoA","unsp","unsp"
"15529",39950,"63 AMG","f",63849,2009,"White",6.3,"Gasoline","SoA","Harman Kardon","Alloy"
"15530",33987,"63 AMG","f",83020,2008,"Black",6.3,"Gasoline","SoA","unsp","Alloy"
"15531",46991,"63 AMG","f",50627,2008,"Black",6.3,"Gasoline","Pac","unsp","unsp"
"15532",40900,"63 AMG","f",77514,2008,"Black",6.3,"Gasoline","WNC","Premium","Alloy"
"15533",49890,"65 AMG","f",61718,2007,"Gray",6,"Gasoline","ENC","Bang Olufsen","unsp"
"15534",45991,"550","f",43917,2010,"Silver",5.5,"Gasoline","SoA","Premium","Alloy"
"15535",48500,"550","f",22258,2011,"Blue",5.5,"Gasoline","ESC","Harman Kardon","Alloy"
"15536",54991,"550","t",36013,2010,"White",5.5,"Gasoline","WSC","Harman Kardon","unsp"
"15537",39995,"550","f",41537,2010,"Black",5.5,"Gasoline","SoA","Premium","Alloy"
"15538",50000,"550","f",22488,2011,"White",5.5,"Gasoline","Mid","Harman Kardon","unsp"
"15539",37888,"550","f",58228,2010,"Black",5.5,"Gasoline","Pac","Harman Kardon","Alloy"
"15540",49995,"550","t",28800,2011,"White",5.5,"Gasoline","Pac","unsp","unsp"
"15541",49900,"550","t",31306,2011,"Black",5.5,"Gasoline","WSC","unsp","unsp"
"15542",49995,"550","f",16006,2011,"Gray",5.5,"Gasoline","WSC","Premium","Alloy"
"15543",49991,"550","f",20119,2011,"Black",5.5,"Gasoline","WSC","unsp","unsp"
"15544",47000,"550","f",39556,2011,"Gray",5.5,"Gasoline","Pac","Harman Kardon","unsp"
"15545",50995,"550","f",15609,2011,"Black",5.5,"Gasoline","WSC","Harman Kardon","Alloy"
"15546",55800,"550","f",36989,2010,"Black",5.5,"Gasoline","SoA","unsp","unsp"
"15547",47995,"550","f",34235,2011,"Black",5.5,"Gasoline","SoA","unsp","unsp"
"15548",42999,"550","f",23562,2012,"Silver",4.6,"Gasoline","SoA","Premium","Alloy"
"15549",47988,"550","t",35407,2012,"Black",4.6,"Gasoline","WSC","Harman Kardon","unsp"
"15550",70941,"550","f",19980,2013,"Gray",4.6,"Gasoline","Pac","Harman Kardon","Alloy"
"15551",56000,"550","f",11586,2012,"Black",4.6,"Gasoline","Mtn","Premium","unsp"
"15552",59900,"550","f",30899,2012,"Silver",4.6,"Gasoline","SoA","unsp","unsp"
"15553",44995,"550","t",40581,2012,"Blue",4.6,"Gasoline","Pac","unsp","unsp"
"15554",69981,"550","f",11779,2013,"White",4.6,"Gasoline","SoA","unsp","unsp"
"15555",62994,"550","t",20222,2013,"Black",4.6,"Gasoline","WSC","Harman Kardon","unsp"
"15556",54950,"550","f",18205,2012,"Black",4.6,"Gasoline","Pac","Harman Kardon","Alloy"
"15557",52999,"550","t",28892,2012,"Silver",4.6,"Gasoline","SoA","Premium","Alloy"
"15558",50999,"550","t",28272,2012,"Silver",4.6,"Gasoline","SoA","Premium","Alloy"
"15559",72995,"63 AMG","t",34098,2011,"Black",5.5,"Gasoline","Pac","unsp","Alloy"
"15560",77991,"63 AMG","f",49627,2011,"Silver",5.5,"Gasoline","SoA","unsp","Alloy"
"15561",73448,"63 AMG","f",43121,2011,"Black",5.5,"Gasoline","SoA","unsp","unsp"
"15562",62995,"600","f",29675,2010,"Black",5.5,"Gasoline","SoA","Harman Kardon","unsp"
"15563",30985,"550","f",88144,2007,"Black",5.5,"Gasoline","ENC","Harman Kardon","Alloy"
"15564",35995,"550","f",50611,2007,"Gray",5.5,"Gasoline","SoA","unsp","unsp"
"15565",31895,"550","f",55427,2008,"Black",5.5,"Gasoline","WSC","Premium","Alloy"
"15566",30900,"550","f",85678,2009,"Blue",5.5,"Gasoline","Mid","Premium","Alloy"
"15567",39890,"550","f",36752,2009,"Silver",5.5,"Gasoline","New","unsp","Alloy"
"15568",22995,"550","f",132000,2007,"Black",5.5,"Gasoline","ENC","Harman Kardon","unsp"
"15569",32999,"550","t",89311,2007,"Silver",5.5,"Gasoline","ENC","unsp","Alloy"
"15570",20995,"550","t",111500,2008,"Silver",5.5,"Gasoline","New","Premium","Alloy"
"15571",28997,"550","f",82424,2008,"Gray",5.5,"Gasoline","New","Harman Kardon","unsp"
"15572",28490,"550","f",91998,2008,"White",5.5,"Gasoline","Pac","Premium","Alloy"
"15573",17995,"550","t",178000,2007,"Gray",5.5,"Gasoline","ENC","unsp","Alloy"
"15574",33989,"550","f",62156,2008,"Silver",5.5,"Gasoline","SoA","Premium","Alloy"
"15575",25925,"550","t",73092,2007,"Gray",5.5,"Gasoline","Mid","unsp","Alloy"
"15576",23995,"550","f",104978,2007,"Black",5.5,"Gasoline","Mid","unsp","Alloy"
"15577",29734,"550","f",58232,2008,"Black",5.5,"Gasoline","ENC","Harman Kardon","Alloy"
"15578",25995,"550","f",74316,2007,"Gray",5.5,"Gasoline","Mid","unsp","Alloy"
"15579",29995,"550","t",40916,2008,"Black",5.5,"Gasoline","Mid","unsp","unsp"
"15580",31888,"550","f",42345,2008,"Black",5.5,"Gasoline","SoA","Harman Kardon","Alloy"
"15581",22890,"550","f",97340,2007,"Black",5.5,"Gasoline","Mid","Premium","Alloy"
"15582",28995,"550","f",57650,2007,"Blue",5.5,"Gasoline","ENC","Premium","unsp"
"15583",37000,"550","t",43109,2008,"Silver",5.5,"Gasoline","SoA","unsp","unsp"
"15584",23995,"550","t",131745,2009,"White",5.5,"Gasoline","ENC","unsp","Alloy"
"15585",20997,"550","f",121359,2007,"Black",5.5,"Gasoline","Mtn","unsp","unsp"
"15586",37930,"550","t",30358,2009,"White",5.5,"Gasoline","SoA","Premium","Alloy"
"15587",25993,"550","f",67973,2007,"Black",5.5,"Gasoline","ENC","Harman Kardon","Alloy"
"15588",24888,"550","f",99685,2007,"Blue",5.5,"Gasoline","SoA","unsp","Alloy"
"15589",29995,"550","f",74792,2008,"Black",5.5,"Gasoline","ENC","Premium","unsp"
"15590",30481,"550","f",80020,2008,"Blue",5.5,"Gasoline","ENC","Harman Kardon","Alloy"
"15591",49995,"350","t",24828,2012,"Black",3,"Diesel","ENC","Premium","Alloy"
"15592",53990,"350","f",24280,2012,"Black",3,"Diesel","ESC","Harman Kardon","unsp"
"15593",50949,"350","f",23879,2012,"Black",3,"Diesel","WSC","Harman Kardon","Alloy"
"15594",41995,"550","f",80526,2010,"Black",5.5,"Gasoline","Mid","Premium","Alloy"
"15595",41990,"550","t",51703,2010,"Black",5.5,"Gasoline","Pac","unsp","unsp"
"15596",48888,"550","f",47971,2011,"Black",5.5,"Gasoline","SoA","Premium","Alloy"
"15597",59995,"550","f",16676,2011,"White",5.5,"Gasoline","Mid","unsp","Alloy"
"15598",45950,"550","f",32685,2011,"White",5.5,"Gasoline","WSC","Harman Kardon","Alloy"
"15599",45900,"550","t",35767,2010,"Silver",5.5,"Gasoline","Mid","Harman Kardon","Alloy"
"15600",44444,"550","t",39527,2011,"Black",5.5,"Gasoline","WSC","Harman Kardon","Alloy"
"15601",44995,"550","f",69075,2011,"Gray",5.5,"Gasoline","Mid","unsp","Alloy"
"15602",44880,"550","f",27473,2010,"Black",5.5,"Gasoline","Pac","unsp","unsp"
"15603",40995,"550","f",38886,2010,"White",5.5,"Gasoline","SoA","unsp","unsp"
"15604",59894,"550","t",19805,2010,"Silver",5.5,"Gasoline","Mid","Premium","Alloy"
"15605",57950,"550","t",8593,2011,"Black",5.5,"Gasoline","SoA","Premium","Alloy"
"15606",40995,"550","t",49580,2011,"Black",5.5,"Gasoline","Mid","Harman Kardon","unsp"
"15607",46995,"550","f",47221,2010,"Black",5.5,"Gasoline","Mid","unsp","Alloy"
"15608",43999,"550","f",31938,2010,"Black",5.5,"Gasoline","SoA","unsp","unsp"
"15609",46995,"550","t",42865,2012,"Black",4.6,"Gasoline","Pac","unsp","unsp"
"15610",62988,"550","f",18333,2013,"unsp",4.6,"Gasoline","SoA","Premium","Alloy"
"15611",46995,"550","f",46139,2012,"Black",4.6,"Gasoline","ENC","Harman Kardon","unsp"
"15612",51999,"550","t",29186,2012,"Gray",4.6,"Gasoline","SoA","unsp","unsp"
"15613",47499,"550","t",31961,2012,"Silver",4.6,"Gasoline","WNC","Harman Kardon","unsp"
"15614",48498,"550","t",39350,2012,"White",4.6,"Gasoline","WSC","Harman Kardon","Alloy"
"15615",44999,"550","f",50631,2012,"Black",4.6,"Gasoline","Mid","Harman Kardon","Alloy"
"15616",48999,"550","f",36237,2012,"Black",4.6,"Gasoline","SoA","Harman Kardon","unsp"
"15617",49995,"550","f",18816,2012,"Black",4.6,"Gasoline","SoA","Harman Kardon","Alloy"
"15618",58494,"550","f",27819,2013,"Black",4.6,"Gasoline","ENC","unsp","unsp"
"15619",54995,"550","f",16263,2012,"Silver",4.6,"Gasoline","WSC","Harman Kardon","Alloy"
"15620",49990,"550","t",41320,2012,"Black",4.6,"Gasoline","New","unsp","Alloy"
"15621",38900,"550","t",58943,2012,"Black",4.6,"Gasoline","Mid","Harman Kardon","unsp"
"15622",59800,"550","f",46669,2012,"Silver",4.6,"Gasoline","ESC","unsp","unsp"
"15623",52977,"550","t",42071,2013,"Black",4.6,"Gasoline","SoA","Premium","unsp"
"15624",49990,"550","t",31640,2012,"Black",4.6,"Gasoline","ENC","Harman Kardon","Alloy"
"15625",49995,"550","t",38988,2013,"Black",4.6,"Gasoline","ESC","unsp","unsp"
"15626",65000,"550","f",10693,2012,"White",4.6,"Gasoline","ENC","Premium","Alloy"
"15627",55594,"550","f",28196,2012,"Black",4.6,"Gasoline","Mid","Premium","Alloy"
"15628",44882,"550","t",43506,2012,"Black",4.6,"Gasoline","SoA","Harman Kardon","unsp"
"15629",36999,"400","t",33123,2010,"Black",3.5,"Hybrid","SoA","Premium","Alloy"
"15630",35988,"400","t",60146,2010,"Black",3.5,"Hybrid","SoA","Premium","Alloy"
"15631",35699,"400","f",54895,2010,"Black",3.5,"Hybrid","SoA","Harman Kardon","Alloy"
"15632",46980,"400","f",20712,2011,"Black",3.5,"Hybrid","Pac","Harman Kardon","Alloy"
"15633",3500,"320","f",169624,1998,"Black",3.2,"Gasoline","Mid","Premium","unsp"
"15634",2995,"320","f",118205,1995,"Silver",3.2,"Gasoline","New","Premium","Alloy"
"15635",3995,"320","f",171635,1995,"Silver",3.2,"Gasoline","SoA","Premium","Alloy"
"15636",5800,"320","f",170615,1998,"Black",3.2,"Gasoline","ENC","unsp","Alloy"
"15637",3900,"320","f",113471,1997,"Blue",3.2,"Gasoline","WNC","unsp","Alloy"
"15638",3333,"320","f",152480,1997,"Silver",3.2,"Gasoline","Pac","unsp","Alloy"
"15639",3499,"420","f",103750,1996,"White",4.2,"Gasoline","WSC","unsp","unsp"
"15640",9970,"420","f",73985,1999,"other",4.2,"Gasoline","SoA","unsp","unsp"
"15641",3995,"420","f",206731,1998,"Black",4.2,"Gasoline","WNC","Premium","Alloy"
"15642",3495,"420","f",118001,1998,"Silver",4.2,"Gasoline","ENC","unsp","unsp"
"15643",2500,"420","f",163345,1998,"Black",4.2,"Gasoline","SoA","unsp","Alloy"
"15644",6995,"420","f",140000,1999,"Black",4.2,"Gasoline","ENC","Bose","Alloy"
"15645",6995,"500","f",82745,1998,"White",5,"Gasoline","ESC","unsp","Alloy"
"15646",5950,"500","f",110886,1996,"White",5,"Gasoline","Pac","unsp","Alloy"
"15647",13790,"350","t",104000,2006,"White",3.7,"Gasoline","ESC","Bose","Alloy"
"15648",14826,"350","f",93654,2006,"Silver",3.7,"Gasoline","SoA","Bose","unsp"
"15649",6999,"430","f",137668,2001,"White",4.3,"Gasoline","SoA","unsp","Alloy"
"15650",10995,"430","f",95165,2002,"Silver",4.3,"Gasoline","SoA","Bose","Alloy"
"15651",6751,"430","f",144181,2002,"Black",4.3,"Gasoline","SoA","Bose","Alloy"
"15652",12995,"430","f",36568,2002,"other",4.3,"Gasoline","Pac","unsp","Alloy"
"15653",12977,"430","f",127467,2006,"Gray",4.3,"Gasoline","WSC","unsp","unsp"
"15654",6988,"430","f",131012,2000,"Black",4.3,"Gasoline","Pac","unsp","Alloy"
"15655",6999,"430","f",111347,2003,"Silver",4.3,"Gasoline","WSC","unsp","unsp"
"15656",10592,"430","f",80052,2003,"other",4.3,"Gasoline","SoA","Bose","Alloy"
"15657",17750,"430","f",44087,2006,"Blue",4.3,"Gasoline","ENC","unsp","Alloy"
"15658",8990,"430","f",115302,2001,"other",4.3,"Gasoline","SoA","Premium","unsp"
"15659",9900,"430","f",46204,2000,"White",4.3,"Gasoline","SoA","Premium","Alloy"
"15660",10999,"430","f",98638,2001,"Blue",4.3,"Gasoline","Pac","unsp","unsp"
"15661",12419,"430","f",137476,2003,"other",4.3,"Gasoline","SoA","unsp","unsp"
"15662",12310,"430","t",55013,2003,"Silver",4.3,"Gasoline","WSC","Bose","Alloy"
"15663",8877,"430","t",121951,2003,"Blue",4.3,"Gasoline","SoA","Bose","Alloy"
"15664",5995,"430","f",129884,2001,"unsp",4.3,"Gasoline","WSC","Premium","Alloy"
"15665",10990,"430","f",104028,2002,"Black",4.3,"Gasoline","WSC","unsp","Alloy"
"15666",17999,"430","f",68604,2006,"Gray",4.3,"Gasoline","Pac","unsp","Alloy"
"15667",11980,"430","t",75368,2003,"Silver",4.3,"Gasoline","SoA","unsp","unsp"
"15668",15995,"430","f",131255,2006,"Black",4.3,"Gasoline","Pac","unsp","unsp"
"15669",10750,"430","f",156157,2006,"Silver",4.3,"Gasoline","SoA","unsp","Alloy"
"15670",6995,"430","f",104564,2000,"White",4.3,"Gasoline","Pac","Premium","unsp"
"15671",7500,"430","f",139026,2001,"Black",4.3,"Gasoline","Pac","Bose","Alloy"
"15672",7995,"430","f",167990,2002,"other",4.3,"Gasoline","ESC","unsp","Alloy"
"15673",14995,"430","f",120500,2001,"White",4.3,"Gasoline","Pac","unsp","unsp"
"15674",8991,"430","f",134564,2001,"Silver",4.3,"Gasoline","WNC","unsp","unsp"
"15675",6995,"430","f",155248,2004,"Black",4.3,"Gasoline","ENC","Bose","Alloy"
"15676",10000,"430","f",132079,2006,"Gray",4.3,"Gasoline","WSC","unsp","Alloy"
"15677",16999,"430","f",114340,2006,"Black",4.3,"Gasoline","SoA","unsp","unsp"
"15678",6991,"430","f",162712,2001,"Silver",4.3,"Gasoline","Pac","unsp","unsp"
"15679",5409,"430","f",184576,2002,"Black",4.3,"Gasoline","ESC","Premium","Alloy"
"15680",8995,"430","f",224337,2002,"other",4.3,"Gasoline","Pac","Premium","Alloy"
"15681",5998,"430","f",155325,2000,"Blue",4.3,"Gasoline","Pac","Premium","Alloy"
"15682",13991,"55 AMG","f",119875,2005,"Black",5.4,"Gasoline","Pac","Bose","Premium"
"15683",16998,"55 AMG","f",122734,2005,"unsp",5.4,"Gasoline","Pac","Premium","Alloy"
"15684",21988,"55 AMG","f",80496,2005,"Gray",5.4,"Gasoline","ESC","unsp","Alloy"
"15685",15999,"500","f",123989,2005,"unsp",5,"Gasoline","SoA","unsp","Alloy"
"15686",13900,"500","f",44000,2000,"Black",5,"Gasoline","ESC","Bose","Alloy"
"15687",6900,"500","f",110373,2000,"unsp",5,"Gasoline","SoA","unsp","Alloy"
"15688",8000,"500","f",119826,2001,"Black",5,"Gasoline","Mid","unsp","unsp"
"15689",9995,"500","t",97187,2003,"Silver",5,"Gasoline","Pac","Premium","Alloy"
"15690",12899,"500","t",63855,2003,"Black",5,"Gasoline","WSC","Bose","Alloy"
"15691",14595,"500","f",91199,2005,"Silver",5,"Gasoline","Mtn","unsp","Alloy"
"15692",6990,"500","f",184517,2003,"Black",5,"Gasoline","SoA","unsp","unsp"
"15693",12555,"500","f",133289,2003,"Black",5,"Gasoline","SoA","unsp","unsp"
"15694",10950,"500","f",144948,2006,"unsp",5,"Gasoline","WSC","Premium","unsp"
"15695",13500,"500","f",127671,2006,"Silver",5,"Gasoline","Pac","unsp","unsp"
"15696",8995,"500","f",161177,2000,"Black",5,"Gasoline","Pac","unsp","Alloy"
"15697",4500,"500","f",202236,2000,"Silver",5,"Gasoline","SoA","Premium","Alloy"
"15698",6000,"500","f",165184,2000,"Blue",5,"Gasoline","ENC","Bose","Alloy"
"15699",3900,"500","f",123701,2000,"other",5,"Gasoline","SoA","Premium","unsp"
"15700",10991,"500","f",147198,2002,"Black",5,"Gasoline","Pac","unsp","Alloy"
"15701",9900,"500","f",62150,2000,"Black",5,"Gasoline","SoA","Bose","Premium"
"15702",7991,"500","f",126031,2001,"unsp",5,"Gasoline","Pac","unsp","unsp"
"15703",7938,"500","f",123419,2001,"Silver",5,"Gasoline","Pac","unsp","unsp"
